26.0,-2.0,0,0,0,1,1
24.0,-2.0,13,15,12,1,1
22.0,-2.0,13,14,12,1,1
20.0,-2.0,13,13,12,1,1
18.0,-2.0,13,12,12,1,1
16.0,-2.0,13,11,12,1,1
14.0,-2.0,13,10,12,1,1
12.0,-2.0,13,9,12,1,1
10.0,-2.0,13,8,12,1,1
8.0,-2.0,13,7,12,1,1
6.0,-2.0,13,6,12,1,1
4.0,-2.0,13,5,12,1,1
2.0,-2.0,13,4,12,1,1
0.0,-2.0,13,3,12,1,3
-46.0,-22.0,30,12,3,3,3
-46.0,-20.0,30,11,3,3,3
-46.0,-18.0,30,10,3,3,3
-46.0,-16.0,30,9,3,3,2
-44.0,-16.0,16,29,9,2,2
-42.0,-16.0,16,28,9,2,2
-40.0,-16.0,16,27,9,2,2
-38.0,-16.0,16,26,9,2,2
-36.0,-16.0,16,25,9,2,2
-34.0,-16.0,16,24,9,2,2
-32.0,-16.0,16,23,9,2,2
-30.0,-16.0,16,22,9,2,3
-30.0,-14.0,22,8,11,3,3
-30.0,-12.0,22,7,11,3,3
-30.0,-10.0,22,6,11,3,3
-30.0,-8.0,22,5,11,3,3
-30.0,-6.0,22,4,11,3,3
-30.0,-4.0,22,3,11,3,3
-30.0,-2.0,22,2,11,3,3
-30.0,0.0,22,1,11,3,2
-28.0,0.0,24,21,1,2,2
-26.0,0.0,24,20,1,2,2
-24.0,0.0,24,19,1,2,2
-22.0,0.0,24,18,1,2,2
-20.0,0.0,24,17,1,2,2
-18.0,0.0,24,16,1,2,2
-16.0,0.0,24,15,1,2,2
-14.0,0.0,24,14,1,2,2
-12.0,0.0,24,13,1,2,2
-10.0,0.0,24,12,1,2,2
-8.0,0.0,24,11,1,2,2
-6.0,0.0,24,10,1,2,2
-4.0,0.0,24,9,1,2,2
-2.0,0.0,24,8,1,2,2
12.0,34.0,24,7,1,2,4
12.0,32.0,26,23,7,4,4
12.0,30.0,26,22,7,4,4
12.0,28.0,26,21,7,4,4
12.0,26.0,26,20,7,4,4
12.0,24.0,26,19,7,4,4
12.0,22.0,26,18,7,4,4
12.0,20.0,26,17,7,4,4
12.0,18.0,26,16,7,4,4
12.0,16.0,26,15,7,4,4
12.0,14.0,26,14,7,4,4
12.0,12.0,26,13,7,4,4
12.0,10.0,26,12,7,4,4
12.0,8.0,26,11,7,4,4
12.0,6.0,26,10,7,4,4
12.0,4.0,26,9,7,4,4
12.0,2.0,26,8,7,4,4
12.0,0.0,26,7,7,4,1
10.0,0.0,18,25,7,1,1
8.0,0.0,18,24,7,1,1
6.0,0.0,18,23,7,1,1
4.0,0.0,18,22,7,1,1
2.0,0.0,18,21,7,1,1
14.0,-20.0,18,20,7,1,1
12.0,-20.0,18,19,7,1,1
10.0,-20.0,18,18,7,1,1
8.0,-20.0,18,17,7,1,1
6.0,-20.0,18,16,7,1,1
4.0,-20.0,18,15,7,1,1
2.0,-20.0,18,14,7,1,3
2.0,-18.0,19,17,14,3,3
2.0,-16.0,19,16,14,3,3
2.0,-14.0,19,15,14,3,3
2.0,-12.0,19,14,14,3,3
2.0,-10.0,19,13,14,3,3
2.0,-8.0,19,12,14,3,3
2.0,-6.0,19,11,14,3,3
2.0,-4.0,19,10,14,3,3
2.0,-2.0,19,9,14,3,3
2.0,0.0,19,8,14,3,1
24.0,4.0,8,13,17,1,1
22.0,4.0,8,12,17,1,1
20.0,4.0,8,11,17,1,1
18.0,4.0,8,10,17,1,1
16.0,4.0,8,9,17,1,1
14.0,4.0,8,8,17,1,1
12.0,4.0,8,7,17,1,1
10.0,4.0,8,6,17,1,1
8.0,4.0,8,5,17,1,1
6.0,4.0,8,4,17,1,1
4.0,4.0,8,3,17,1,1
2.0,4.0,8,2,17,1,1
0.0,4.0,8,1,17,1,4
0.0,2.0,1,16,32,4,4
-60.0,-12.0,1,15,32,4,4
-60.0,-14.0,1,14,32,4,4
-60.0,-16.0,1,13,32,4,2
-58.0,-16.0,13,31,4,2,2
-56.0,-16.0,13,30,12,2,2
-54.0,-16.0,13,29,12,2,2
-52.0,-16.0,13,28,12,2,2
-50.0,-16.0,13,27,12,2,2
-48.0,-16.0,13,26,12,2,2
-46.0,-16.0,13,25,12,2,2
-44.0,-16.0,13,24,12,2,2
-42.0,-16.0,13,23,12,2,2
-40.0,-16.0,13,22,12,2,2
-38.0,-16.0,13,21,12,2,2
-36.0,-16.0,13,20,12,2,2
-34.0,-16.0,13,19,12,2,2
-32.0,-16.0,13,18,12,2,2
-30.0,-16.0,13,17,12,2,2
-28.0,-16.0,13,16,12,2,2
-26.0,-16.0,13,15,12,2,2
-24.0,-16.0,13,14,12,2,2
-22.0,-16.0,13,13,12,2,2
-20.0,-16.0,13,12,12,2,2
-18.0,-16.0,13,11,12,2,2
-16.0,-16.0,13,10,12,2,2
-14.0,-16.0,13,9,12,2,2
-12.0,-16.0,13,8,12,2,2
-10.0,-16.0,13,7,12,2,2
-8.0,-16.0,13,6,12,2,2
-6.0,-16.0,13,5,12,2,2
-4.0,-16.0,13,4,12,2,2
-2.0,-16.0,13,3,12,2,3
-2.0,-14.0,3,11,30,3,3
-2.0,-12.0,3,10,30,3,3
-2.0,-10.0,3,9,30,3,3
-2.0,-8.0,3,8,30,3,3
-2.0,-6.0,3,7,30,3,1
-4.0,-6.0,7,29,5,1,1
-6.0,-6.0,7,28,18,1,1
-8.0,-6.0,7,27,18,1,1
-10.0,-6.0,7,26,18,1,1
-12.0,-6.0,7,25,18,1,1
-14.0,-6.0,7,24,18,1,1
-16.0,-6.0,7,23,18,1,1
-18.0,-6.0,7,22,18,1,1
-20.0,-6.0,7,21,18,1,1
-22.0,-6.0,7,20,18,1,1
-24.0,-6.0,7,19,18,1,1
-26.0,-6.0,7,18,18,1,3
-26.0,-4.0,15,6,18,3,2
-24.0,-4.0,1,14,6,2,2
-22.0,-4.0,1,13,6,2,2
-20.0,-4.0,1,12,6,2,2
-18.0,-4.0,19,11,6,2,2
-16.0,-4.0,19,10,6,2,2
-14.0,-4.0,19,9,6,2,1
