24.0,16.0,0,0,0,1,1
22.0,16.0,13,15,12,1,1
20.0,16.0,13,14,12,1,1
18.0,16.0,13,13,12,1,1
16.0,16.0,13,12,12,1,1
14.0,16.0,13,11,12,1,1
12.0,16.0,13,10,12,1,1
10.0,16.0,13,9,12,1,1
8.0,16.0,13,8,12,1,1
6.0,16.0,13,7,12,1,1
4.0,16.0,13,6,12,1,1
2.0,16.0,13,5,12,1,1
0.0,16.0,13,4,12,1,1
-2.0,16.0,13,3,12,1,4
-2.0,14.0,3,11,30,4,4
-2.0,12.0,3,10,30,4,4
-2.0,10.0,3,9,30,4,4
-2.0,8.0,3,8,30,4,4
-2.0,6.0,3,7,30,4,4
-2.0,4.0,3,6,30,4,4
-2.0,2.0,3,5,30,4,2
0.0,2.0,5,29,20,2,2
2.0,2.0,5,28,20,2,2
4.0,2.0,5,27,20,2,2
6.0,2.0,5,26,20,2,2
8.0,2.0,5,25,20,2,2
10.0,2.0,5,24,20,2,2
12.0,2.0,5,23,20,2,2
14.0,2.0,5,22,20,2,2
16.0,2.0,5,21,20,2,4
16.0,0.0,12,4,21,4,1
14.0,0.0,21,11,4,1,1
12.0,0.0,21,10,4,1,1
10.0,0.0,21,9,4,1,1
8.0,0.0,21,8,4,1,1
6.0,0.0,21,7,4,1,1
4.0,0.0,21,6,4,1,1
2.0,0.0,21,5,4,1,1
-32.0,-30.0,21,4,4,1,3
-32.0,-28.0,29,20,4,3,3
-32.0,-26.0,29,19,4,3,3
-32.0,-24.0,29,18,4,3,3
-32.0,-22.0,29,17,4,3,3
-32.0,-20.0,29,16,4,3,3
-32.0,-18.0,29,15,4,3,3
-32.0,-16.0,29,14,4,3,3
-32.0,-14.0,29,13,4,3,3
-32.0,-12.0,29,12,4,3,3
-32.0,-10.0,29,11,4,3,3
-32.0,-8.0,29,10,4,3,3
-32.0,-6.0,29,9,4,3,2
-30.0,-6.0,16,28,9,2,2
-28.0,-6.0,16,27,9,2,2
-26.0,-6.0,16,26,9,2,2
-24.0,-6.0,16,25,9,2,2
-22.0,-6.0,16,24,9,2,2
-20.0,-6.0,16,23,9,2,2
-18.0,-6.0,16,22,9,2,2
-16.0,-6.0,16,21,9,2,2
-14.0,-6.0,16,20,9,2,2
-12.0,-6.0,16,19,9,2,2
-10.0,-6.0,16,18,9,2,3
-10.0,-4.0,18,8,15,3,3
-10.0,-2.0,18,7,15,3,3
-10.0,0.0,18,6,15,3,2
-8.0,0.0,19,17,6,2,2
-6.0,0.0,19,16,6,2,2
-4.0,0.0,19,15,6,2,2
-2.0,0.0,19,14,6,2,2
26.0,0.0,19,13,6,2,2
28.0,0.0,19,12,6,2,2
30.0,0.0,19,11,6,2,2
32.0,0.0,19,10,6,2,2
34.0,0.0,19,9,6,2,2
36.0,0.0,19,8,6,2,2
38.0,0.0,19,7,6,2,4
38.0,-2.0,26,18,7,4,4
38.0,-4.0,26,17,7,4,4
38.0,-6.0,26,16,7,4,1
36.0,-6.0,9,25,16,1,1
34.0,-6.0,9,24,16,1,1
32.0,-6.0,9,23,16,1,1
30.0,-6.0,9,22,16,1,1
28.0,-6.0,9,21,16,1,1
26.0,-6.0,9,20,16,1,1
24.0,-6.0,9,19,16,1,1
22.0,-6.0,9,18,16,1,1
20.0,-6.0,9,17,16,1,1
18.0,-6.0,9,16,16,1,1
16.0,-6.0,9,15,16,1,1
14.0,-6.0,9,14,16,1,1
12.0,-6.0,9,13,16,1,1
10.0,-6.0,9,12,16,1,1
8.0,-6.0,9,11,16,1,1
6.0,-6.0,9,10,16,1,1
4.0,-6.0,9,9,16,1,1
2.0,-6.0,9,8,16,1,1
0.0,-6.0,9,7,16,1,3
0.0,-4.0,26,8,7,3,3
0.0,-2.0,26,7,7,3,3
-36.0,6.0,26,6,7,3,3
-36.0,8.0,26,5,7,3,2
-34.0,8.0,20,25,5,2,2
-32.0,8.0,20,24,5,2,2
-30.0,8.0,20,23,5,2,2
-28.0,8.0,20,22,5,2,2
-26.0,8.0,20,21,5,2,2
-24.0,8.0,20,20,5,2,2
-22.0,8.0,20,19,5,2,2
-20.0,8.0,20,18,5,2,2
-18.0,8.0,20,17,5,2,2
-16.0,8.0,20,16,5,2,2
-14.0,8.0,20,15,5,2,2
-12.0,8.0,20,14,5,2,2
-10.0,8.0,20,13,5,2,2
-8.0,8.0,20,12,5,2,2
-6.0,8.0,20,11,5,2,2
-4.0,8.0,20,10,5,2,2
-2.0,8.0,20,9,5,2,2
0.0,8.0,20,8,5,2,4
0.0,6.0,25,19,8,4,4
0.0,4.0,25,18,8,4,4
0.0,2.0,25,17,8,4,4
36.0,0.0,25,16,8,4,4
36.0,-2.0,25,15,8,4,4
36.0,-4.0,25,14,8,4,4
36.0,-6.0,25,13,8,4,1
34.0,-6.0,12,24,13,1,1
32.0,-6.0,12,23,13,1,1
30.0,-6.0,12,22,13,1,1
28.0,-6.0,12,21,13,1,1
26.0,-6.0,12,20,13,1,1
24.0,-6.0,12,19,13,1,1
22.0,-6.0,12,18,13,1,1
20.0,-6.0,12,17,13,1,1
18.0,-6.0,12,16,13,1,1
16.0,-6.0,12,15,13,1,1
14.0,-6.0,12,14,13,1,1
12.0,-6.0,12,13,13,1,1
10.0,-6.0,12,12,13,1,1
8.0,-6.0,12,11,13,1,1
6.0,-6.0,12,10,13,1,1
4.0,-6.0,12,9,13,1,1
2.0,-6.0,12,8,13,1,1
0.0,-6.0,12,7,13,1,3
0.0,-4.0,26,11,7,3,3
0.0,-2.0,26,10,7,3,3
12.0,30.0,26,9,7,3,3
12.0,32.0,26,8,7,3,2
14.0,32.0,4,25,8,2,2
16.0,32.0,17,24,8,2,2
18.0,32.0,17,23,8,2,4
18.0,30.0,3,16,23,4,4
18.0,28.0,3,15,23,4,4
18.0,26.0,10,14,23,4,4
18.0,24.0,10,13,23,4,4
18.0,22.0,10,12,23,4,4
18.0,20.0,10,11,23,4,4
18.0,18.0,10,10,23,4,4
18.0,16.0,10,9,23,4,4
18.0,14.0,10,8,23,4,4
18.0,12.0,10,7,23,4,4
18.0,10.0,10,6,23,4,4
18.0,8.0,10,5,23,4,4
18.0,6.0,10,4,23,4,4
18.0,4.0,10,3,23,4,4
18.0,2.0,10,2,23,4,1
16.0,2.0,23,9,2,1,1
14.0,2.0,23,8,2,1,1
12.0,2.0,23,7,2,1,1
10.0,2.0,23,6,2,1,1
8.0,2.0,23,5,2,1,1
6.0,2.0,23,4,2,1,1
4.0,2.0,23,3,2,1,1
2.0,2.0,23,2,2,1,4
2.0,0.0,2,1,31,4,4
